Time,Porosity,Inst_Amp,Inst_Phase,Inst_Freq,Hilbert,Amp_2nd_Der,Cosine_Phase,Env_w_Phase,Env_w_Freq,Energy,Sqrt_Energy,Relief,F3_Velocity_Data,F3_Seismic_Data
872.1719971,0.2755,3501.39502,-1.9533412,52.4537811,-3288.042969,-28926272,-0.3208621,0.200969,52.7589,5977594.5,2444.932617,3917024.25,2034.067383,-1138.105103
872.3040161,0.2755,3488.893799,-1.9705087,52.6870079,-3291.00708,-27930368,-0.2776743,0.1600517,52.9580612,6025839.5,2454.814697,3891883.5,2034.093018,-1000.981262
872.4359741,0.2749,3475.737305,-1.9810741,52.9221649,-3288.583252,-26906354,-0.23401,0.119159,53.158287,6073516,2464.54126,3865965.75,2034.118652,-862.519165
872.5679932,0.274899,3461.954102,-1.985261,53.1591644,-3280.882324,-25855460,-0.1899453,0.07839,53.35952,6120607.5,2474.110596,3839488.5,2034.144409,-722.960449
872.7,0.273601,3447.57251,-1.9832915,53.3979225,-3268.014648,-24778916,-0.1455588,0.0378412,53.561718,6167098,2483.520996,3812670.25,2034.170044,-582.5467529
872.83197,0.2727,3432.621094,-1.97539,53.6383438,-3250.091309,-23677952,-0.1009277,-0.0023885,53.7648163,6212971.5,2492.770752,3785728.5,2034.195679,-441.5195923
872.96405,0.2726,3417.128906,-1.961778,53.8803482,-3227.222656,-22553802,-0.056129,-0.0422014,53.9687729,6258212,2501.858398,3758881.5,2034.221314,-300.12085
873.0960083,0.2726,3401.124268,-1.94268,54.1238441,-3199.519775,-21407696,-0.011241,-0.0815,54.1735268,6302803.5,2510.781738,3732347.25,2034.246948,-158.592041
873.2280273,0.2726,3384.635986,-1.9183183,54.3687439,-3167.093018,-20240860,0.03366,-0.1201857,54.3790321,6346730,2519.539551,3706343.75,2034.272583,-17.1746826
873.3600464,0.272,3367.692383,-1.8889161,54.6149635,-3130.053467,-19054530,0.0784963,-0.1581613,54.585228,6389975,2528.130127,3681088.75,2034.298096,123.8895264
873.4920044,0.2719,3350.322022,-1.8546966,54.8624153,-3088.511719,-17849936,0.12319,-0.1953288,54.7920685,6432523,2536.551514,3656800.5,2034.32373,264.3588867
873.6240234,0.2719,3332.553711,-1.8158828,55.1110077,-3042.578125,-16628305,0.1676643,-0.23159,55,6474358,2544.802246,3633696.75,2034.349365,403.9919434
873.7559814,0.2719,3314.41626,-1.7726977,55.3606567,-2992.364014,-15390872,0.2118415,-0.2668476,55.2074661,6515463,2552.880371,3611995.5,2034.375,542.5467529
873.888,0.2719,3295.937744,-1.7253643,55.611271,-2937.979736,-14138866,0.2556443,-0.3010033,55.4159164,6555823,2560.784668,3591915.25,2034.400513,679.7819824
874.02002,0.2719,3277.147217,-1.6741059,55.8627663,-2879.535889,-12873518,0.2989951,-0.333959,55.6247978,6595421.5,2568.512939,3573673.25,2034.426148,815.455811
874.1519775,0.2719,3258.072998,-1.6191452,56.1150551,-2817.143311,-11596058,0.3418168,-0.3656177,55.8340569,6634243,2576.063965,3557488,2034.451782,949.32666
874.2840576,0.2719,3238.743652,-1.5607058,56.3680458,-2750.913086,-10307718,0.3840318,-0.395881,56.043644,6672270,2583.435547,3543577.25,2034.477295,1081.152832
874.4160156,0.2719,3219.188232,-1.49901,56.6216583,-2680.955322,-9009728,0.4255629,-0.42465,56.2535019,6709488,2590.626465,3532159.25,2034.50293,1210.693115
874.5480347,0.2719,3199.434815,-1.4342818,56.8758011,-2607.381104,-7703316,0.4663325,-0.4518289,56.4635811,6745880.5,2597.634766,3523451.5,2034.528442,1337.705322
874.6800537,0.2719,3179.512207,-1.3667437,57.1303825,-2530.301025,-6389720,0.5062633,-0.4773184,56.6738281,6781431,2604.458984,3517672.5,2034.554077,1461.948242
874.8120117,0.2719,3159.449219,-1.2966187,57.3853226,-2449.825928,-5070162,0.5452778,-0.5010211,56.88419,6816124,2611.097412,3515039.75,2034.57959,1583.179443
874.944031,0.2719,3139.27417,-1.22413,57.64053,-2366.066406,-3745878,0.5832989,-0.522839,57.0946121,6849943,2617.548096,3515771.75,2034.605103,1701.158691
875.0759888,0.2723,3119.015869,-1.149501,57.895916,-2279.133301,-2418102,0.6202487,-0.5426742,57.3050423,6882872.5,2623.80957,3520086.25,2034.630615,1815.643066
875.2080078,0.272601,3098.702637,-1.0729542,58.1513939,-2189.136963,-1088050,0.65605,-0.5604289,57.5154343,6914896,2629.879883,3528201,2034.65625,1926.391602
875.3400269,0.274,3078.363281,-0.9947127,58.4068756,-2096.188477,243030,0.6906261,-0.5760052,57.7257233,6945997.5,2635.757813,3540334.5,2034.681763,2033.162598
875.4719849,0.2751,3058.026367,-0.915,58.6622772,-2000.398315,1573914,0.7238987,-0.5893053,57.9358673,6976160.5,2641.441162,3556704,2034.707275,2135.714111
875.6040039,0.2754,3037.720459,-0.834039,58.917511,-1901.877441,2903372,0.755791,-0.6002311,58.1458054,7005370,2646.928711,3577528.25,2034.732788,2233.804932
875.7360229,0.2762,3017.474365,-0.7520529,59.1724854,-1800.736328,4230178,0.7862248,-0.608685,58.3554916,7033609.5,2652.218506,3603024.75,2034.758301,2327.192871
875.868042,0.2768,2997.316406,-0.6692643,59.4271126,-1697.08606,5553090,0.8151235,-0.614569,58.5648727,7060862.5,2657.309082,3633412,2034.783814,2415.636963
876,0.2768,2964.57373,-0.5730816,59.6610985,-1600.294556,6832320.5,0.8557633,-0.6455734,58.7653122,7182842,2680.063232,3812088,2034.809326,2523.848633
876.1314087,0.2768,2945.295654,-0.5230727,59.9298935,-1471.305786,8113364,0.8662883,-0.6029623,58.9872818,7197981,2683.009277,3932562,2034.834717,2551.475098
876.2628174,0.2768,2926.211914,-0.4728926,60.198071,-1340.432373,9387021,0.8750552,-0.5576419,59.2087517,7212053,2685.745117,4056685.5,2034.860107,2573.536865
876.394165,0.2768,2907.302734,-0.42243,60.4654312,-1207.628052,10652230,0.8821079,-0.509792,59.429569,7225107,2688.279785,4184383.75,2034.885498,2590.178711
876.5256348,0.2768,2888.607666,-0.3717285,60.7317848,-1073.241943,11907934,0.887461,-0.4595923,59.649601,7237193,2690.623047,4315210.5,2034.910889,2601.469971
876.6569824,0.2768,2870.150391,-0.32079,60.996933,-937.5244141,13153074,0.8911359,-0.4072224,59.8686943,7248359.5,2692.78418,4448811,2034.936279,2607.498779
876.7883911,0.2768,2851.955566,-0.26962,61.260685,-800.72583,14386588,0.8931551,-0.3528621,60.0867081,7258655.5,2694.772705,4584832.5,2034.961548,2608.353272
876.9198,0.2768,2834.047852,-0.218221,61.5228424,-663.0965576,15607419,0.89354,-0.296691,60.3034973,7268131,2696.598389,4722921,2034.986939,2604.121582
877.0511475,0.2768,2816.451172,-0.166597,61.783211,-524.8870239,16814504,0.8923129,-0.2388887,60.5189247,7276834.5,2698.27002,4862722,2035.012329,2594.891602
877.1826782,0.2768,2799.177002,-0.1147128,62.0417938,-386.241699,18007692,0.8894926,-0.179589,60.7329979,7284821,2699.798828,5003991,2035.03772,2580.739014
877.3140259,0.2768,2782.288574,-0.062691,62.2978058,-247.7279053,19183212,0.885109,-0.119109,60.9450951,7292122,2701.19043,5146049,2035.062988,2561.789795
877.4453735,0.2768,2765.771484,-0.0104159,62.5516434,-109.279541,20342714,0.8791766,-0.0574917,61.1555519,7298805,2702.458008,5288867,2035.088379,2538.094238
877.5768433,0.277,2749.663086,0.0420685,62.8029137,28.7480469,21484236,0.871719,0.0050383,61.3640671,7304912.5,2703.609375,5431983,2035.11377,2509.753174
877.708191,0.2776,2733.987305,0.0947585,63.0514259,166.104126,22606716,0.8627587,0.0683012,61.5704956,7310494,2704.654541,5575043,2035.139038,2476.854492
877.8396,0.2779,2718.769043,0.14765,63.296978,302.5385742,23709096,0.8523173,0.1321172,61.7746964,7315598.5,2705.602783,5717693.5,2035.164429,2439.486328
877.9710083,0.2782,2704.032471,0.20074,63.5393829,437.8009033,24790320,0.8404167,0.1963064,61.9765167,7320275,2706.463135,5859581,2035.189697,2397.737061
878.102417,0.2782,2689.801758,0.2540236,63.7784386,571.6405029,25849320,0.8270787,0.260689,62.175819,7324573.5,2707.245606,6000351,2035.214966,2351.69458
878.2338257,0.2783,2676.091309,0.3075384,64.01413,703.9073486,26885828,0.8123136,0.3251355,62.372612,7328545,2707.959961,6139755,2035.240356,2301.407227
878.3651733,0.2788,2662.955811,0.3611584,64.2457352,834.0513916,27896440,0.7961783,0.389318,62.5662956,7332230.5,2708.614258,6277125,2035.265625,2247.08252
878.4966431,0.2788,2650.389404,0.4150016,64.473587,962.12146,28882432,0.77866,0.453204,62.757179,7335688,2709.218994,6412421,2035.290894,2188.689453
878.627991,0.2788,2638.42627,0.4690238,64.697319,1087.768189,29841972,0.7597911,0.5165652,62.944969,7338963.5,2709.783447,6545185,2035.316162,2126.355469
878.759399,0.2788,2627.09082,0.523221,64.9167252,1210.740356,30773996,0.7395946,0.5792218,63.12952,7342106,2710.317383,6675063,2035.341431,2060.169189
878.8908081,0.2788,2616.407471,0.577589,65.1316223,1330.787964,31677444,0.718092,0.640994,63.310688,7345165.5,2710.82959,6801701.5,2035.366699,1990.218628
879.0221558,0.2788,2606.400635,0.6321254,65.3418121,1447.660767,32551260,0.695305,0.7017022,63.488331,7348190,2711.329834,6924746,2035.39209,1916.591431
879.1536255,0.2788,2597.094482,0.6868249,65.5470963,1561.108765,33394380,0.6712557,0.7611668,63.6623039,7351229,2711.827637,7043844,2035.417236,1839.376343
879.2850342,0.2788,2588.513672,0.7416842,65.7472839,1670.880737,34205752,0.6459659,0.819208,63.8324623,7354332.5,2712.33252,7158641,2035.442505,1758.661011
879.4163818,0.2788,2580.682373,0.796699,65.9421768,1776.72644,34984312,0.6194575,0.875646,63.998661,7357548.5,2712.853516,7268782.5,2035.467773,1674.53418
879.5478516,0.2788,2573.625,0.8518666,66.1315842,1878.396118,35729000,0.5917522,0.9303015,64.160759,7360927,2713.400635,7373916,2035.493042,1587.08313
879.6791382,0.2788,2567.370117,0.90714,66.31517,1975.567017,36438228,0.5628943,0.9829551,64.318489,7364514,2713.982422,7473613.5,2035.518311,1496.466675
879.8106079,0.2788,2561.929199,0.9626424,66.4931564,2068.205078,37112524,0.5328387,1.0335456,64.4720688,7368367,2714.609863,7567742,2035.543457,1402.5625
879.9420166,0.2788,2557.339356,1.0182433,66.6649323,2155.844238,37749244,0.5016742,1.081775,64.6209946,7372527,2715.291016,7655728,2035.568726,1305.668579
880.0733643,0.2788,2565.055176,1.071866,66.8952484,2258.607422,38421576,0.4759235,1.1509575,64.7597961,7318065.5,2705.197022,8332622,2035.593994,1222.076294
880.2047729,0.2791,2567.394043,1.1625847,67.01416,2288.67334,38744096,0.4283352,1.1523868,64.87487,7333746,2708.059326,8232241.5,2035.619141,1084.218018
880.3361816,0.2791,2570.633057,1.2532265,67.1265259,2313.289063,39027776,0.3797335,1.1511942,64.9851532,7349748.5,2710.979004,8124201,2035.644287,943.6912842
880.4684448,0.2795,2574.79248,1.34411,67.2330246,2332.607422,39274440,0.3299276,1.147449,65.0912857,7366150.5,2713.970459,8008552.5,2035.669678,799.9302979
880.6010132,0.2798,2579.864258,1.4347219,67.3333054,2346.549805,39483276,0.2791712,1.141229,65.1929016,7382883.5,2717.020996,7886339.5,2035.695068,653.6549683
880.7335815,0.2801,2585.82959,1.52455,67.4271088,2355.103516,39653940,0.22773,1.1326447,65.28968,7399875.5,2720.117188,7758694,2035.720459,505.6160278
880.866211,0.2808,2592.680664,1.6133575,67.5144958,2358.322022,39786900,0.175719,1.1217967,65.3816376,7417102,2723.255371,7626409.5,2035.74585,356.1327515
880.998779,0.2808,2600.409424,1.700909,67.5955353,2356.26001,39882612,0.1232555,1.1087879,65.468781,7434540.5,2726.430908,7490278,2035.77124,205.524292
881.1314087,0.2808,2609.008789,1.7869684,67.6702957,2348.970947,39941548,0.0704549,1.09372,65.55114,7452168,2729.639648,7351091.5,2035.796631,54.1101074
881.2640381,0.2808,2618.470703,1.871299,67.7388382,2336.509277,39964168,0.0174334,1.0766952,65.6287079,7469960.5,2732.877441,7209643.5,2035.822022,-97.7908936
881.3966064,0.2808,2628.787109,1.953665,67.8012238,2318.928467,39950932,-0.0356929,1.0578154,65.7015152,7487895,2736.140137,7066726,2035.84729,-249.859375
881.5292358,0.2808,2639.950928,2.03383,67.8575287,2296.283203,39902312,-0.0888081,1.0371828,65.769577,7505948.5,2739.42334,6923132.5,2035.872681,-401.7757568
881.6617432,0.2805,2651.953857,2.111558,67.907814,2268.626953,39818764,-0.1417959,1.014899,65.8328934,7524097.5,2742.722656,6779654.5,2035.898071,-553.2215576
881.7944336,0.2802,2664.798584,2.1866682,67.952179,2235.987549,39700652,-0.19458,0.9910482,65.8915253,7542332,2746.036621,6636978.5,2035.923462,-703.9901123
881.927002,0.2799,2678.447266,2.2587578,67.9905853,2198.498291,39548748,-0.2469258,0.9657874,65.9453735,7560588,2749.35376,6496217.5,2035.94873,-853.422729
882.0596313,0.2796,2692.921875,2.3277578,68.0232086,2156.133789,39363208,-0.2988357,0.9391631,65.99456,7578883.5,2752.676758,6357843,2035.974121,-1001.539917
882.192261,0.2789982,2708.217041,2.3934238,68.050087,2108.937012,39144420,-0.3501925,0.9112747,66.039101,7597195,2756.001709,6222655,2036,-1148.018677
882.3247681,0.2745,2724.289063,2.4553757,68.0712433,2057.074463,38893380,-0.4007649,0.8822883,66.0789032,7615458,2759.316895,6091746.5,2036.02478,-1292.211304
882.4574585,0.273701,2741.166016,2.5135217,68.086792,2000.487793,38610016,-0.4505524,0.8522418,66.11409,7633690.5,2762.625732,5965609,2036.050171,-1434.126831
882.5900269,0.275599,2758.841797,2.5676165,68.0967789,1939.220337,38294728,-0.4994367,0.8212347,66.1446533,7651869,2765.923584,5845047.5,2036.075562,-1573.440796
882.7225952,0.2764,2777.267822,2.6173062,68.1012726,1873.469971,37948720,-0.5471923,0.78944,66.1705551,7669929.5,2769.198975,5731120,2036.10083,-1709.522339
882.8552246,0.2765,2796.477295,2.6624732,68.1003342,1803.147217,37571712,-0.5938128,0.75689,66.191864,7687889.5,2772.455322,5624353,2036.126221,-1842.363648
882.987793,0.2767,2816.44873,2.702841,68.0940323,1728.353638,37164416,-0.6391455,0.7237082,66.2085724,7705712,2775.685547,5525628,2036.151489,-1971.541382
883.1204834,0.2771,2837.19043,2.7381983,68.082428,1649.082031,36726952,-0.683107,0.6899725,66.2207031,7723387,2778.888184,5435673.5,2036.17688,-2096.82959
883.2530518,0.2779,2858.647217,2.7682357,68.0656128,1565.57019,36260808,-0.7254835,0.6558613,66.2282562,7740851.5,2782.051514,5355474.5,2036.202148,-2217.630371
883.38562,0.2782,2880.858398,2.79279,68.0436249,1477.688721,35765424,-0.7662567,0.6214,66.2312546,7758122,2785.178711,5285631,2036.227539,-2333.90332
883.5181885,0.2782,2903.80127,2.8116012,68.0165329,1385.552124,35241608,-0.8052779,0.586716,66.2297134,7775161.5,2788.262939,5227000,2036.252808,-2445.23584
883.6507568,0.2782,2927.467041,2.8244324,67.9844055,1289.215088,34689824,-0.8424313,0.5519114,66.2236481,7791947.5,2791.300293,5180374.5,2036.278198,-2551.308594
883.7834473,0.2782,2951.867432,2.83105,67.947281,1188.654175,34110084,-0.8776262,0.5170621,66.2130585,7808469,2794.288574,5146525,2036.303467,-2651.876465
883.9160156,0.2782,2976.938477,2.8312116,67.905319,1084.155273,33504196,-0.91067,0.4823487,66.1979828,7824665,2797.216797,5126308,2036.328857,-2746.4
884.048645,0.2782,2996.847656,2.8681164,67.8740234,989.602051,33108578,-0.9500511,0.4129034,66.1669388,7813360.5,2795.231934,4784994.5,2036.354492,-2850.790772
884.1812744,0.2782,3025.589356,2.7501051,67.8145523,822.5452881,32372974,-0.9516854,0.3942727,66.1300812,7823800.5,2797.112793,5096207,2036.37854,-2872.740479
884.3138428,0.2782,3054.96167,2.6255839,67.7504654,652.0758667,31613172,-0.9509923,0.376021,66.0889053,7833888,2798.928711,5422482,2036.40271,-2888.079102
884.4464722,0.2782,3085.007813,2.4947348,67.6817474,478.2261963,30828534,-0.9480347,0.3581061,66.0434189,7843657.5,2800.685791,5763341,2036.426758,-2896.925049
884.579041,0.2782,3115.706299,2.3580015,67.6085052,301.4035645,30020062,-0.942869,0.340529,65.9937057,7853118,2802.385742,6117615,2036.450928,-2899.340088
884.7116089,0.2782,3146.964111,2.2161562,67.5310364,122.4250488,29190660,-0.9355715,0.3233289,65.9399719,7862259,2804.026856,6483291,2036.475098,-2895.402588
884.8435669,0.2782,3178.683106,2.0700157,67.4496765,-57.8741455,28343432,-0.9262366,0.3065419,65.882469,7871072.5,2805.607422,6858255.5,2036.499146,-2885.247315
884.974,0.2782,3210.562988,1.9213538,67.3653336,-237.54425,27486948,-0.915051,0.290299,65.8218613,7879501.5,2807.117676,7237973,2036.523071,-2869.181152
885.1046143,0.2782,3243.013184,1.7686253,67.2770081,-418.6430054,26610716,-0.90195,0.2743716,65.7574539,7887676.5,2808.581055,7626385,2036.546997,-2847.1521
885.2350464,0.2782,3275.937988,1.6126124,67.1850357,-600.361145,25717728,-0.8870222,0.2587955,65.6894913,7895589,2809.995606,8021466,2036.570923,-2819.277344
885.36554,0.2782,3309.314697,1.4537579,67.0895386,-782.302429,24809032,-0.870329,0.24357,65.6180649,7903249,2811.36377,8422058,2036.594971,-2785.642822
885.4960938,0.2782,3343.198242,1.292129,66.99041,-964.4902954,23883524,-0.85189,0.228661,65.5430984,7910684,2812.690186,8827943,2036.619141,-2746.237549
885.6264648,0.2782,3377.463623,1.1286569,66.888069,-1145.972412,22945038,-0.83182,0.2141131,65.4649048,7917880,2813.972412,9236737,2036.643311,-2701.254883
885.75708,0.2782,3412.193848,0.9632754,66.7823334,-1326.910156,21991708,-0.8101164,0.1998822,65.3833466,7924870.5,2815.216553,9648548,2036.667603,-2650.630371
885.8875732,0.2784,3447.288086,0.7967982,66.6735535,-1506.491699,21026708,-0.7868859,0.1860012,65.2986755,7931647.5,2816.421143,10061290,2036.692017,-2594.545898
886.0180664,0.279,3482.723389,0.6296642,66.561859,-1684.325439,20051076,-0.7621911,0.172469,65.2110062,7938222,2817.588379,10473818,2036.716553,-2533.087647
886.14856,0.2797,3518.559815,0.4619229,66.447113,-1860.423584,19063558,-0.7360322,0.1592551,65.1202164,7944618.5,2818.722656,10885936,2036.741211,-2466.180664
886.2789917,0.2801,3554.666016,0.2945244,66.3297729,-2033.851563,18068184,-0.7085484,0.1464,65.02668,7950827.5,2819.822266,11295238,2036.765991,-2394.102783
886.4096069,0.2801,3591.130859,0.127391,66.20961,-2204.747315,17062904,-0.6797141,0.1338631,64.9301834,7956878,2820.892334,11701838,2036.790894,-2316.705566
886.540039,0.2803,3627.849365,-0.0386574,66.087021,-2372.318359,16051024,-0.6496531,0.1216746,64.8310471,7962765,2821.932129,12103651,2036.815918,-2234.234375
886.6705322,0.2808,3664.798828,-0.2031877,65.96212,-2536.179199,15033568,-0.6184269,0.1098333,64.7293625,7968499.5,2822.943848,12499548,2036.841065,-2146.772949
886.8010864,0.2806,3702.042725,-0.36614,65.83474,-2696.306152,14009190,-0.5860212,0.0983121,64.6249847,7974103.5,2823.931152,12889286,2036.866455,-2054.1875
886.9314575,0.2801,3739.445313,-0.526581,65.705391,-2851.814941,12982034,-0.5525941,0.0871464,64.5183182,7979570,2824.893066,13270531,2036.891968,-1956.834961
887.0620728,0.2799,3777.099609,-0.6845653,65.573799,-3002.786621,11949956,-0.5181022,0.0763017,64.4091263,7984926,2825.834229,13643304,2036.917603,-1854.489258
887.1925659,0.279,3814.868164,-0.839175,65.4404831,-3148.364746,10917118,-0.48271,0.0658112,64.2978363,7990164.5,2826.753662,14005326,2036.943481,-1747.536621
887.322998,0.2788,3852.816406,-0.9903336,65.30526,-3288.495361,9882156,-0.4463951,0.05565,64.1842728,7995307.5,2827.655273,14356296,2036.969482,-1635.809204
887.4535522,0.2788,3890.922363,-1.1375964,65.1682434,-3422.770752,8846068,-0.4092154,0.045819,64.0685349,8000364.5,2828.541016,14695044,2036.995728,-1519.369385
887.5839844,0.2787,3929.07666,-1.2801945,65.0298767,-3550.493408,7812244,-0.3713157,0.036341,63.9509735,8005334.5,2829.4104,15019662,2037.022217,-1398.562622
887.7145386,0.2783,3967.375,-1.418129,64.889839,-3671.660889,6778512,-0.3326388,0.0271854,63.8313179,8010241.5,2830.268066,15330000,2037.048828,-1273.091797
887.8450317,0.2795,4005.67749,-1.5505426,64.748703,-3785.50708,5749052,-0.2933619,0.0183811,63.710022,8015080.5,2831.113037,15623968,2037.075684,-1143.413818
887.9755249,0.2798,4044.051025,-1.67731,64.606239,-3891.907471,4722492,-0.2534543,0.0099071,63.5868988,8019873.5,2831.949219,15901116,2037.102905,-1009.307861
888.1060181,0.2801,4118.659668,-1.8220158,64.4555664,-3983.745606,3326895.75,-0.2145566,0.0063883,63.4852371,8076380,2841.904297,16179671,2037.130371,-866.7887573
